province,district,time_to_clinic_hospital
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,0-14 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,30-44 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,45-59 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,15-29 minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
Khyber Pakhtunkhwa,Upper Dir,60+ minutes
